,do_nothing,mine_minerals,mine_gas,build_assimilator,build_pylon,build_gateway,build_cybercore,train_probe,train_zealot,train_stalker,harass,attack_all
[19  2  1  2 19  1  1  2],0.2062862834189386,0.11743399505833009,0.40978694885001665,0.23825588236116343,0.1231671444631591,-0.31865429308873533,0.20407244343703465,0.20310926329809492,0.5460199776704585,0.3493588158294304,0.05805757959549883,0.25476496195056025
[19  2  1  2 19  0  1  2],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07200000000000001,0.0
[19  2  1  3 17  1  1  2],-0.7381110604352215,0.18376607241968856,0.6321046297184425,0.8972128396641265,0.8491762796907382,0.38651329568928855,0.39279907067238934,0.6939296400417247,0.4119083815541048,0.9087815034615757,1.2212170424142552,2.0418452491076504
[18  2  1  3 17  1  1  2],0.2197916987571069,0.49346452729180773,0.5171832728742451,0.15552897764130075,0.2953308656493311,0.33459210123696953,0.27158980000623434,1.0782699452717968,0.3037263183908535,0.2262431271354989,-0.2734039773775024,0.49694471164688037
[20  2  1  3 17  1  1  2],0.4879268453357488,0.14846714227638735,0.24236916027856364,0.22090963418420873,0.44992954797854695,0.24060278444764066,0.3846599476896789,0.16933628184047672,1.9407273139376557,0.21837281367843459,0.1583949499193445,0.3698856515337339
[19  2  1  4 15  1  1  2],0.8248867604606293,0.48720326831113286,0.9255147028349879,0.8569524133561838,1.0043282284029456,0.7841822332301396,3.0900054988494268,1.971145858536628,0.0,-1.3158993016427203,2.194571695512574,1.7118658627936953
[19  2  1  4 15  1  1  3],1.5242685868221326,-0.7826788826169512,0.0,0.3067483942122368,1.0382476977216628,-0.18262889633468637,0.0,0.14915284138975435,-0.36020232363134563,1.4956209416799717,0.3514092512255742,-0.17975107242143623
[20  2  1  4 15  1  1  3],0.9714825635034816,0.14431703467515197,0.0,0.0,1.003064555033925,0.0,0.00717994741001462,0.031222445425374293,-0.7833498808812734,0.5208082382595457,0.0,0.02406044669226959
[18  2  1  4 15  1  1  3],0.5462845490207503,-1.617097841547115,0.2604288096511011,0.3402476516147658,-0.3940923933977427,-0.06205788410988225,-0.6290488449870667,0.3244215134494426,0.1993550390604084,0.4123833757461841,1.3384243971151863,0.48927992098320405
[19  2  1  8 11  1  1  3],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09526572,0.0
[18  2  1  8 11  1  1  3],0.20412000000000005,0.10800000000000004,0.0,0.10692000000000002,0.10692000000000003,0.2916000000000001,0.20412000000000005,0.12971455789085812,0.0,0.0,1.058508,0.10585080000000001
[18  2  1  9  9  1  1  3],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4,2.4858924000000004,0.8097200000000001,-0.9828000000000001
[19  2  1  9  9  1  1  3],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[20  2  1  9  9  1  1  3],0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8,0.0,0.0,0.0,0.0
[18  2  1  8 10  1  1  3],0.0,0.0788394364079343,0.008319260956525201,0.09243623285028,0.0788394364079343,0.0,1.28320690728,0.0,0.0,-0.9982956094988851,0.0,0.08632677126880697
[19  2  1  8 10  1  1  3],0.093369932172,0.2322746062355731,-1.1419781869538517,-0.05870004013535404,0.8759937378659366,0.0,-0.6767860099021179,-0.4509541721403981,0.16758114948000002,0.2613525539913767,0.010335914149283178,0.11548862165520002
[18  2  1  7 12  1  1  3],0.010182060361535041,0.0195413279665824,-0.6981793963846497,0.0,0.0,0.0,0.18990968574173414,0.0,2.1101076193526014,0.0,0.18990968574173414,1.339832823257563
[19  2  1  7 11  1  1  3],-0.5193566912142742,0.14400000000000002,0.6969358019076952,0.0,0.13792680000000002,0.0,1.140830828,0.2675268,0.21413412000000004,3.0450684585312677,0.37837553452926526,0.2675268
[19  2  1  7 11  1  1  4],0.0,0.80496,0.0,0.0,0.0,0.0,0.0,0.0,0.9379268,0.049599999999999984,0.0,0.0
[20  2  1  6 13  1  1  3],1.0333292526682134,1.3599102525410247,0.7135798715659016,0.5070041200907267,0.7493017720799854,3.0270025905897566,1.360093569265426,0.6135233145319384,3.367742457883167,2.422910868353734,0.907361508082059,1.761784801715903
[20  2  1  6 13  1  1  2],2.741064477050544,0.2940975364632997,3.533313741780141,3.396217631318856,0.8302773841722471,2.9835090986204613,2.592260474089964,2.958839541301719,2.35492995865122,6.293991189519331,3.4716898005368093,0.6166277550465771
[20  2  1  6 13  1  1  1],1.3632336395446423,-0.8384091939612766,2.2773477545973115,1.8842084698114177,0.2841382202545433,1.8533031820109749,2.9463061265958816,1.9500043308484627,0.2978919957854099,7.576667938502484,-0.10361550196324631,0.8864738243533385
[20  2  1  5 15  1  1  2],1.6838721763124145,2.2462539457870774,1.1219955219521134,1.5312568290455721,1.5175018903287376,1.5295012913448167,-1.559617973643694,1.615612822915101,1.7213136223727559,3.0590610257043167,0.9961749366605922,1.984002442466008
[21  2  1  5 15  1  1  2],0.15335579182033401,0.415458096128552,0.11395902655977586,0.0,0.03350240844053567,0.013105811166425963,0.0,0.03350240844053567,0.0,1.6067465511637633,-0.7006081142580927,0.1917602982751452
[20  2  1  5 15  1  1  1],-1.4401670196079612,1.2292370709554121,0.7269352977966925,1.5028520491629058,0.3883567054924515,1.8166960750889842,-0.49653630598773735,1.1618125263192822,0.938063792387429,1.7954702137160892,1.7601393205531095,0.3147889071590823
[20  2  1  4 17  1  1  1],1.3825869208986923,-0.2969367536351236,0.11193551458803763,0.5519509985497615,1.45911499192103,0.9624708752161536,0.7137777346296014,1.5641962685854331,-1.2176522284407811,0.9126616966797343,0.5042222601874549,-0.8535559730604193
[20  2  1  4 17  1  1  0],-1.0602309664630845,0.038990487846097384,-1.2670393332865109,0.05262063022539707,0.0,0.12160256406748862,0.02368625706333672,0.19402803979841046,0.6454428235892515,0.3222914965392861,0.17588922072370933,-0.46308490850006917
[21  2  1  4 17  1  1  1],0.0,-0.9350397142259692,0.1465524140295867,0.08668314468000002,0.4595974809188033,0.1465524140295867,0.0,-1.1906925643517043,0.1496878540300419,0.0,0.32761951743317025,-1.1917545472988824
[20  2  1  4 17  1  1  2],0.19419173732184536,1.12807180049382,0.3266274989022929,-0.19671753981748075,-0.7690852573231,0.7984366161860648,0.6293060743000598,-0.12845479761162015,1.0542214521549784,2.8802525959200165,1.0670260351539889,0.2951004099590889
[21  2  1  4 17  1  1  2],0.0,0.0,-0.7762726963272022,0.2376396001340132,0.0,0.0,0.0,0.28815537478608255,2.088926084628828,0.18007358053870628,0.9986986667384266,0.0
[20  2  1  3 19  1  1  1],-0.3329519569221,-0.4718727909055964,-0.17561789981033415,0.4724270839645198,0.24115118130632723,-1.4261165135734912,-0.22049897625592432,-1.9669654618206827,0.08658367854909377,1.1884945564670288,0.23980341095073598,-1.0946644460174388
[20  2  1  3 19  1  1  2],-1.225550961808327,-0.312263484055859,-1.55792312588891,-0.09987257272478384,-1.5096053326010253,0.5233354894680725,0.5118954302002666,0.26980286569055456,0.5223697394602068,0.5607201075036252,-0.31733794647992264,-1.178139346601121
[21  2  1  3 19  1  1  2],0.330604114893061,0.0,0.06971119695738519,0.0,-0.7317948207133645,0.12789433394983132,0.0,0.13584389860073187,-1.180258081522141,0.15943877726109207,0.0288982189051086,0.29790812085106966
[20  2  1  2 21  1  1  2],-1.146295710738995,0.3111818689761621,0.027475134261485706,-0.12266051304561296,0.0789460951462029,-1.3725975794090453,-0.4517162149722005,-0.2746529738754781,0.4780968525222119,0.3694437635707543,0.11482908138306694,-0.32131978568539366
[20  2  1  4 17  1  1  3],0.6291569397995487,0.43518852072225633,-0.6983977681904547,0.9774411745444671,-0.5768827920046544,1.201336706684976,0.22266664801089098,1.045542927910664,3.4820152751173854,-0.8145874591814639,0.3346806537868994,0.9917818836190463
[21  2  1  4 17  1  1  3],0.26658316255973696,0.03129313810099686,0.20247255025061156,0.0,0.0,0.17475862540542272,0.0,0.004770824859954155,-1.0558013439687506,-0.17502898236800377,0.030670404652787024,0.10744855825173981
[20  2  1  5 15  1  1  3],-0.5119851796232265,-0.0013826182745822896,-0.04627961794301129,0.058984065337970557,-0.4183362217003075,-2.0715496936236635,1.2913466403271743,-0.4895913214294309,0.1995241259268527,0.9683972916163491,-1.474679504305235,-1.3900746462628066
[21  2  1  6 13  1  1  3],0.29395735988630867,0.008790813920850515,0.0915118705217772,0.3837037291626999,0.08342637169782496,0.4309207129195285,0.07917763811051216,0.0,0.3108721232920835,0.0,0.20866369757151304,0.15426137263855466
[21  2  1  3 19  1  1  1],0.14647101439047985,0.009214361291812677,0.0,0.1315063992618878,0.03152364828655836,0.13656548475146166,-0.7015806934946194,0.0,0.8088765511116199,0.010061815893749151,0.0,0.006790744322383727
[20  2  1  2 21  1  1  1],0.21817094727284306,-0.8012796728912442,-1.6112445853698887,0.054398599995099536,-0.4403708787531524,-1.3295465428564133,0.09447998070141107,0.1495125056217405,0.6306804853094083,-0.3060717816616577,-1.3373665786874818,0.05908515825968785
[21  2  1  2 21  1  1  1],0.13686824986667714,0.0,0.09700820130973602,0.05780670004279136,0.05262561135133999,0.0,0.0,0.0017853063616800004,-0.39881479626234895,0.0013354235551346835,0.0013138582481352005,0.0
[20  1  1  4 17  1  1  2],0.0,0.0,0.0993918857419073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[20  1  1  4 17  2  1  2],0.0,0.0,0.0,0.0,1.2000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[20  1  1  4 17  2  1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[20  1  1  5 15  2  1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[20  1  1  5 15  2  1  2],0.0,0.0,0.0,0.0,0.0,0.0,-0.8,0.0,0.0,0.0,0.0,0.0
[21  1  1  4 17  2  1  2],0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8,0.0,0.0,0.0,0.0
[20  1  1  3 19  2  1  2],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[21  1  1  3 19  2  1  2],0.0,0.0,0.0,0.0,-1.2000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[20  1  1  2 21  2  1  2],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6000000000000001,0.0,0.0,0.0
[20  1  1  3 19  3  1  2],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[20  1  1  3 19  3  1  3],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2000000000000002,0.0
[20  1  1  4 17  3  1  3],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8
[20  1  1  2 21  3  1  3],0.0,0.0,0.0,-1.2000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[21  2  1  1 23  3  1  3],0.0,0.0,0.0,-0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[21  2  1  0 25  3  1  3],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[21  2  1  2 21  3  1  3],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[22  2  1  2 21  3  1  3],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[21  2  1  2 20  3  1  3],-1.2000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[21  2  1  3 18  3  1  3],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2000000000000002,0.0,0.0,0.0
[22  2  1  3 17  3  1  3],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[23  2  1  3 16  3  1  3],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8,0.0
[23  2  1  2 18  3  1  3],0.0,0.0,0.0,0.0,-0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[23  2  1  1 20  3  1  3],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[24  2  1  1 20  3  1  3],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[25  2  1  1 20  3  1  3],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[25  2  1  1 19  3  1  3],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[26  2  1  1 19  3  1  3],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[26  2  1  2 17  3  1  3],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[26  2  1  2 17  3  1  4],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2000000000000002,0.0,0.0,0.0
[26  2  1  1 19  3  1  4],0.0,0.0,0.0,-1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[26  1  1  1 11  3  1  4],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[26  1  1  1 11  3  1  6],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[23  1  1  2 12  3  1  6],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[22  1  1  2 13  3  1  6],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[22  1  1  2 12  3  1  6],0.0,0.0,0.0,0.0,0.0,0.0,1.2000000000000002,0.0,0.0,0.0,0.0,0.0
[22  1  1  2 12  3  1  5],0.0,0.0,0.0,0.0,-0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[23  1  1  2 11  3  1  5],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[22  1  1  1 14  3  1  5],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0
[21  1  1  1 15  3  1  4],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[21  1  1  1 16  3  1  4],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[19  1  1  1 18  3  1  4],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[18  1  1  1 19  3  1  4],0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2000000000000002,0.0,0.0,0.0,0.0
[17  1  1  1 19  3  1  3],-1.2000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[15  1  1  0 23  3  1  3],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[13  1  1  0 25  3  1  3],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[11  1  1  0 27  3  1  3],-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[10  1  0  0 28  3  1  3],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 7  1  0  0 31  3  1  4],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 6  1  0  0 32  3  1  4],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1  1  0  0 37  3  1  4],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8,0.0,0.0
[ 1  1  0  1 35  3  1  4],0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8,0.0,0.0,0.0,0.0
[ 0  1  0  0 38  3  1  4],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1  1  1  0 37  3  1  4],0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1  0  0  0 37  3  1  4],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6000000000000001,0.0,0.0
[ 0  0  0  0 38  3  1  4],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1  0  0  0 29  3  1  4],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  0  0  0 30  3  1  4],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6000000000000001,0.0,0.0
[ 0  0  0  0 22  3  1  4],0.0,0.0,0.0,0.0,0.0,-0.6000000000000001,-0.54,0.0,0.0,0.0,0.0,0.0
[ 1  0  0  0 13  3  1  4],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  0  0  0 14  3  1  4],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1  0  0  0 14  3  1  4],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  0  0  0 15  3  1  4],-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[0 0 0 0 0 3 1 4],7.62,0.0,0.0,0.7409556000000002,0.6959196000000001,0.6998400000000002,4.3124400000000005,0.3420000000000001,0.3420000000000001,0.0,0.6959196000000001,0.0
[0 0 0 0 0 0 0 0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[13  0  0  0 10  0  0  0],5.5885265015489126e-15,1.4865357547541668e-14,2.48752951775054e-15,3.8833092990963846e-14,6.805461141016692e-15,3.921597887583018e-14,3.449963747886097e-14,4.2117447335296543e-13,2.1965766432833185e-14,1.9442994946409685e-14,8.070775770506795e-14,8.881234713736524e-15
[12  0  0  0 10  0  0  0],1.981535089026807e-16,1.4491174884527217e-15,6.900559468822484e-17,0.0,6.011921052266602e-16,6.698193478607147e-15,7.667288298691649e-16,3.3935623785832834e-15,0.0,2.0549446674791262e-14,8.349676957275205e-15,0.0
[11  0  0  0 10  0  0  0],1.2979952360855095e-16,0.0,1.3125031389911788e-15,0.0,7.667288298691649e-16,0.0,1.2979952360855095e-16,0.0,2.466190948562468e-16,0.0,0.0,2.466190948562468e-16
[11  0  0  0 18  0  0  0],0.0,0.0,0.0,3.0542061407249554e-16,6.637245020510296e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[12  0  0  0 18  0  0  0],3.3015968381236767e-16,7.374716689455884e-17,7.374716689455884e-17,2.7487855266524603e-17,1.3274490041020591e-16,7.374716689455884e-17,7.374716689455883e-16,0.0,7.374716689455884e-17,0.0,0.0,7.374716689455884e-17
[12  0  0  0 18  1  0  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[13  0  0  0 18  1  0  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[12  0  0  0 26  1  0  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[13  0  0  0 26  1  0  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[12  0  0  0 26  1  0  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[13  0  0  0 26  1  0  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[11  0  0  0 26  1  0  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[11  0  0  0 26  1  1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[13  0  0  0 34  1  1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[12  0  0  0 34  1  1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[11  0  0  0 34  1  1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[11  0  0  0 33  1  1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[12  0  0  0 33  1  1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[12  1  0  0 33  1  1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[12  1  0  0 32  1  1  1],0.0,0.0,3.681941133073333e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[13  1  0  0 32  1  1  1],0.0,0.0,4.091045703414815e-08,0.0,0.0,0.0,0.0,0.0,8.609988437570868e-09,1.1412148310889385e-10,3.681941133073333e-09,0.0
[12  2  0  0 32  1  1  2],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[13  2  0  0 32  1  1  2],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[14  2  0  0 32  1  1  2],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[13  2  0  0 31  1  1  2],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[14  2  0  0 31  1  1  2],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[14  2  1  0 31  1  1  2],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[14  2  1  0 30  1  1  2],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[14  2  1  0 28  1  1  2],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[16  2  1  0 27  1  1  2],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[16  2  1  0 25  1  1  2],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015293450197541181,0.0,0.0,0.0
[15  2  1  0 25  1  1  2],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[16  2  1  1 23  1  1  2],0.03018961641827029,0.017680003845596898,0.06712482022155195,0.02919658674076044,0.04860361353801623,0.028275564457140346,0.00023174483304596973,0.005358159100590442,0.0,0.0008431099461479812,0.038855548769045206,0.17975892050461684
[16  2  1  2 21  1  1  2],0.11226286853517942,0.028161103487075893,0.04417756970192856,0.0255899813849848,0.030727335798808875,0.1630053062938981,0.019311955820914942,0.01688334959689208,0.880750117634641,0.021879106408827897,0.08963921398985261,0.10161342858209574
[16  2  1  2 20  1  1  2],0.011746457178095995,0.02612155331646216,0.02201187770313269,0.0,0.018930640659870268,0.03057084889345775,0.02084512907594967,0.007671175318750483,0.29554983099731225,0.01617505232458082,0.0,0.08957791255122292
[17  2  1  2 19  1  1  2],0.11199708240668904,0.04852221920938027,-0.7722256041873508,0.07255091235592194,0.01288417987809746,0.03225797791993214,-0.1716828582090177,0.023573330716173613,0.007671175318750483,0.036691040511236936,0.0569588251324608,0.11602806157029735
[17  2  1  3 17  1  1  2],0.32641634687130394,0.07102363486064403,0.12669504520996555,0.2550359886416994,0.061340678861522724,0.027079837597482045,0.03875979912084625,0.19052176142990346,0.0,0.06133206872215079,-1.0354623705677304,0.02052815672860433
[19  2  1  4 16  1  1  2],0.25890308860576583,0.3040053282985064,0.5865255505808464,-0.32241799862169696,0.9135034030423872,0.5535956573208493,0.42613581957035335,0.22246803167907042,0.38526202850702596,0.6823661657538096,0.22885262445745602,1.4444274913730797
[18  2  1  4 16  1  1  3],0.044706248295479166,0.07849336341915995,0.12437589610302913,-0.4100069904666673,-1.169331742483448,0.1325584071624221,0.01729956428749292,-0.23543123262505614,0.16010250471230297,-0.9705248686690984,0.012295443615440178,0.012172489179285775
[19  2  1  4 13  1  1  2],0.7342219045680063,0.10497813441084591,-1.2955044591483655,0.4103617523727925,0.33436841428794944,0.939707480255083,-0.10398120707291733,0.7358313127504285,1.686906661109782,-0.5238318846372114,0.2194406357884328,0.5027407837107387
[19  2  1  3 15  1  1  2],0.14181105189547663,0.5863421518070862,1.9102268009376264,0.2842291495065505,0.5917895036650025,0.3904424680740637,0.5497132868268048,-0.3346274631951345,0.5400210926018235,0.37800818864892693,-0.018529251451872925,0.6397458133660908
[20  2  1  4 14  1  1  2],0.11034849456504273,0.34828429282200724,1.0654152114263689,0.25167339034894237,0.2328700810464608,0.13785006889954973,0.11111369212872715,0.16150954648148833,-0.498197261245964,0.255652116635264,-1.319166803248163,0.39133226888575273
[20  2  1  3 16  1  1  1],0.2866013594112554,0.37284873580715894,-0.5388679557904387,0.27274742803827257,0.1922277463330198,0.25658751403014246,-0.27916284153655535,0.3209478931163654,1.5927695629858944,0.8263088954474743,0.7338273689551393,0.4259881477753788
[22  2  1  4 15  1  1  0],0.2923813358695808,0.0,0.33510847644636743,0.3064662010337869,0.023499108965657184,0.0,0.0,0.0,0.8394898817112547,0.26257304774961265,0.0,0.0
[22  2  1  5 13  1  1  0],0.194818268791278,0.7303690910142,-0.4992608218621292,0.143427834,0.052925400000000004,0.052925400000000004,0.13490721819127802,0.247986724986,0.54339646878,0.0,0.143427834,-1.2576714206621928
[22  2  1  5 13  1  1  1],0.8955244811965662,0.8063477991834751,0.07686000000000001,0.12810315047012066,0.0,0.07686000000000001,0.21466611942751798,-0.179218534422193,1.286334003561288,3.4250728006123325,0.000718119427518038,0.2082906
[22  2  1  6 11  1  1  0],-0.5825271132496801,0.0,0.7750852720800001,0.11046649855032004,0.0,0.9737096586673352,0.2470637489335201,0.20896856344800008,0.3538370749894023,0.1631548843654026,0.0,0.11158232176800002
[23  2  1  6 11  1  1  0],0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[23  2  1  6 11  1  0  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
